INDEX;MEASURED;PREDICTED
2891;4.2981;3.9129
2892;1.2917;0.9509
2893;8.1442;6.4851
2894;28.7821;28.5359
2895;24.8077;24.1838
2896;29.3269;29.6531
2897;13.7821;14.1563
2898;23.9744;24.3081
2899;10.8974;14.4509
2900;25.8333;23.9114
2901;5.8782;6.8049
2902;43.2051;42.3617
2903;20.6955;25.8234
2904;6.9167;7.5756
2905;48.3013;45.5481
2906;13.0321;13.2686
2907;0.5962;0.6745
2908;5.4712;5.531
2909;19.0962;19.1701
2910;20.6891;20.355
2911;13.0577;13.516
2912;23.1731;24.03
2913;5.6571;3.8197
2914;18.0865;10.5012
2915;25.0962;24.7205
2916;20.1699;21.668
2917;30.8333;30.9242
2918;19.3013;21.2469
2919;15.609;15.6705
2920;23.3013;23.9055
2921;23.2051;22.7665
2922;17.1667;16.2148
2923;11.7115;9.7422
2924;20.1442;20.0836
2925;29.7756;29.6063
2926;21.1218;23.6711
2927;27.7244;27.9409
2928;21.7179;22.4546
2929;10.891;12.4834
2930;5.0577;5.0895
2931;4.516;4.9303
2932;9.5705;5.9069
2933;12.5449;12.6771
2934;0.8494;0.4518
2935;6.9167;6.4266
2936;4.0897;4.0713
2937;2.5865;2.7121
2938;20.3526;19.5213
2939;6.8077;6.992
2940;16.0962;16.5715
2941;2.3237;2.0534
2942;31.25;30.791
2943;28.1731;29.5384
2944;3.8205;4.0566
2945;28.0769;27.289
2946;17.9455;16.3893
2947;15.6571;12.9314
2948;16.9519;17.8145
2949;22.5641;22.3774
2950;25.6731;25.4825
2951;11.9583;12.1345
2952;2.8397;2.3308
2953;6.8718;6.7635
2954;32.8846;31.8364
2955;17;16.0589
2956;22.8205;22.924
2957;28.1731;28.306
2958;32.1474;31.9616
2959;10.3205;10.0766
2960;27.9487;27.4852
2961;3.2404;3.2597
2962;0.7436;0.6392
2963;5.6827;6.4714
2964;17.9551;18.598
2965;43.75;42.9894
2966;3.4103;3.6785
2967;0.0353;0.47
2968;34.8077;33.5435
2969;24.0705;24.7867
2970;5.8558;5.3038
2971;21.0641;21.6128
2972;38.9103;39.3072
2973;39.9038;39.6777
2974;16.7788;17.1824
2975;11.6378;12.2073
2976;0.7949;1.0497
2977;2.3558;2.3664
2978;45.1282;44.9247
2979;37.5;36.8573
2980;18.5833;19.8048
2981;8.0321;7.903
2982;33.4295;33.9778
2983;5.6538;5.4236
2984;13.9968;13.0729
2985;10.6058;10.7424
2986;23.9103;24.9906
2987;4.7372;4.9024
2988;26.9551;26.6436
2989;12.734;13.4328
2990;3.9167;3.1273
2991;9.8526;10.1387
2992;22.9487;23.6151
2993;15.4135;16.0915
2994;42.5321;42.7458
2995;8.9423;8.6126
2996;33.9103;32.1809
2997;6.8942;5.7517
2998;3.6987;2.8387
2999;8.8942;8.3107
3000;1.6346;1.7762
3001;0.3205;0.5697
3002;2.7404;1.8032
3003;23.7179;23.9069
3004;22.7885;27.3976
3005;17.3462;17.7389
3006;39.4872;38.63
3007;7.0353;6.4291
3008;22.0641;21.8854
3009;29.0385;28.5874
3010;1.7179;1.7231
3011;10.3109;9.8727
3012;2.7115;2.7172
3013;36.4744;36.79
3014;20.8397;20.7857
3015;33.5577;32.2804
3016;40.2885;38.8455
3017;11.4038;10.9344
3018;15.5192;15.8157
3019;6.5545;13.5175
3020;2.2019;2.4953
3021;22.3878;21.169
3022;10.7532;10.758
3023;33.3013;36.4161
3024;2.4968;2.426
3025;11.7596;12.2823
3026;29.4231;28.5029
3027;10.8269;10.603
3028;8.2436;9.0654
3029;9.8397;10.1497
3030;10.9167;10.0064
3031;5.0224;4.59
3032;19.3077;17.4428
3033;32.5321;32.2659
3034;2.8109;2.056
3035;12.6218;12.1598
3036;18.7981;18.6804
3037;13.25;13.3827
3038;2.5417;1.9454
3039;21.7532;22.5506
3040;7.9103;7.9253
3041;11.3301;11.9479
3042;9.0128;9.1882
3043;34.4231;33.5616
3044;10.2083;9.9063
3045;37.2436;36.8882
3046;18.7244;18.8891
3047;22.6603;22.3156
3048;30.0641;30.7246
3049;16.4744;16.5213
3050;4.3205;5.2454
3051;25.641;25.9131
3052;12.4551;12.1344
3053;8.7853;8.6214
3054;30.8013;30.1661
3055;4.4647;3.85
3056;31.5385;31.8603
3057;32.7885;31.8363
3058;33.6859;34.6531
3059;3.3878;3.999
3060;8.1058;7.8936
3061;46.3782;44.7426
3062;33.5897;32.3266
3063;40.9615;41.3976
3064;6.4359;6.2488
3065;0.8365;1.0004
3066;26.2821;25.5372
3067;1.7564;0.6254
3068;3.359;2.6685
3069;8.016;8.9673
3070;30.9295;30.0922
3071;17.7885;17.9834
3072;42.1795;42.0175
3073;6.5673;6.5675
3074;18.9071;19.2081
3075;13.2244;13.7876
3076;18.4968;20.7555
3077;18.5673;17.78
3078;39.8077;39.1603
3079;8.8333;8.1473
3080;11.7244;10.4902
3081;21.9872;23.7721
3082;16.7692;16.7747
3083;23.0769;23.9526
3084;13.0449;14.2003
3085;4.3141;4.5964
3086;20.6378;20.0783
3087;2.1571;2.5543
3088;4.1923;4.4381
3089;15.7821;16.0038
3090;25.2564;26.5793
3091;22.7885;22.0288
3092;26.4423;27.1075
3093;2.234;1.9766
3094;11.9263;11.3782
3095;6.1474;8.183
3096;20.0385;20.5686
3097;12.2628;12.5699
3098;15.766;15.7865
3099;15.7468;16.4034
3100;6.3333;6.1936
3101;17.8462;18.263
3102;33.1731;32.1995
3103;35.3526;37.0299
3104;0.8558;0.9386
3105;23.9744;22.7141
3106;23.109;23.5611
3107;4.0897;4.3438
3108;0.2949;0.3052
3109;9.5641;11.9906
3110;7.3429;7.4595
3111;22.1987;21.4276
3112;5.891;6.3213
3113;7.5833;8.7259
3114;1.2949;1.7495
3115;9.6987;7.4278
3116;28.7179;27.7803
3117;24.0705;25.3159
3118;16.484;16.0418
3119;27.0513;26.4931
3120;17.6795;18.3224
3121;18.0128;17.4722
3122;14.0929;14.598
3123;37.6923;39.477
3124;41.7949;42.3434
3125;34.4231;36.2124
3126;18.4103;19.1529
3127;31.25;31.2578
3128;46.4744;46.2651
3129;39.7756;39.7977
3130;29.391;28.5799
3131;2.8878;3.1108
3132;32.7885;31.9535
3133;19.3846;18.936
3134;26.0897;28.1654
3135;1.9647;0.8765
3136;32.1474;32.1998
3137;5.891;6.0808
3138;13.9359;14.2461
3139;13.766;13.0123
3140;1.2981;1.569
3141;45.6731;45.1689
3142;16.766;16.4705
3143;20.9103;20.779
3144;8.641;9.672
3145;43.6538;45.1008
3146;8.4904;8.4108
3147;31.0256;30.2935
3148;0.8397;0.6452
3149;3.2532;3.7228
3150;35.9295;35.7707
3151;5.7692;5.2339
3152;18.7917;18.5728
3153;25.8013;25.8592
3154;1.75;2.1957
3155;11.7212;13.0903
3156;24.7436;25.5627
3157;46.8269;45.8966
3158;26.8269;26.3117
3159;13.6571;14.1608
3160;41.5385;41.1119
3161;0.8301;0.8366
3162;8.4359;8.9258
3163;35.8974;36.7268
3164;41.6346;41.2826
3165;3.2436;2.9801
3166;44.2949;43.862
3167;11.0513;11.7985
3168;8.3718;8.1233
3169;8.8237;7.6331
3170;24.0385;24.4331
3171;0.9231;1.3178
3172;30.3846;29.505
3173;7.6795;8.1259
3174;31.3141;31.0173
3175;0.5;0.6303
3176;30.6731;31.4547
3177;3;3.253
3178;16.7981;16.2966
3179;33.2051;32.816
3180;26.9551;27.0112
3181;26.7308;26.2542
3182;40.5128;39.3632
3183;36.7308;36.0587
3184;33.7821;34.6918
3185;13.4455;13.8612
3186;35;34.8175
3187;31.8269;33.1279
3188;3.9487;3.8521
3189;2.0994;2.3268
3190;27.1795;26.9597
3191;4.9968;4.8452
3192;33.6538;34.2517
3193;24.6154;25.0973
3194;4.1859;3.1504
3195;9.75;9.2881
3196;11.0224;10.8478
3197;8.9295;11.5379
3198;24.2949;22.7833
3199;8.75;8.6896
3200;4.3686;4.7929
3201;27.3077;28.0305
3202;18.4167;19.053
3203;35.1923;35.2349
3204;27.0192;28.4222
3205;6.8462;5.7599
3206;11.5673;7.3384
3207;18.1474;19.0294
3208;7.25;5.3466
3209;19.9583;20.46
3210;23.2372;22.9558
3211;18.1026;18.644
3212;38.3654;38.6433
3213;1.25;2.5981
3214;44.6154;43.5321
3215;7.7276;7.8156
3216;4.4455;4.539
3217;13.2147;13.2697
3218;3.484;3.5242
3219;3.1731;2.9508
3220;16.859;17.8457
3221;36.5705;36.521
3222;12.4904;12.539
3223;10.8141;9.9445
3224;35.0962;34.6195
3225;15.1603;15.8
3226;36.0256;35.8651
3227;5.1827;5.3543
3228;6.4038;6.4016
3229;27.9808;27.321
3230;33.9744;33.9266
3231;33.6859;32.9362
3232;10.2115;9.9413
3233;41.4744;41.3117
3234;44.5192;45.5795
3235;28.4936;31.2799
3236;41.0256;41.0057
3237;23.6218;23.51
3238;38.5256;39.924
3239;1.9423;0.9701
3240;1.125;1.3922
3241;20.4199;19.6383
3242;32.5321;31.6463
3243;34.0705;33.5115
3244;0.1314;0.4392
3245;19.8494;18.9054
3246;15.6282;15.6058
3247;20.4359;19.5797
3248;17.0577;17.5337
3249;39.5513;39.4922
3250;8.9904;8.8953
3251;3.6923;2.5456
3252;4.0833;3.8534
3253;12.7885;14.1925
3254;19.6795;19.4213
3255;0.5994;0.859
3256;22.8205;22.3938
3257;3.141;3.0338
3258;0.6795;0.9462
3259;24.9679;24.8583
3260;14.9231;14.3152
3261;40.0641;40.2137
3262;25.4487;24.9629
3263;4.6987;5.2858
3264;18.6955;17.3138
3265;3.4455;3.3404
3266;35.4487;33.147
3267;21.6282;21.2238
3268;37.7885;36.9461
3269;4.2532;5.0228
3270;8.8269;8.7811
3271;1.6186;1.9561
3272;23.1731;23.1231
3273;14.5417;14.2171
3274;26.8269;25.1918
3275;19.3173;21.2064
3276;28.8141;28.9544
3277;23.0449;24.6849
3278;26.8269;26.4917
3279;15.4487;15.7067
3280;19.3494;18.91
3281;2.8077;3.1557
3282;0.5128;0.6132
3283;24.6795;25.2978
3284;0.9006;1.0874
3285;28.5256;28.1687
3286;17.0865;16.5333
3287;0.4199;0.775
3288;11.6538;11.5519
3289;13.2404;14.8152
3290;3.5833;5.5661
3291;16.2596;18.2044
3292;30.2885;29.8731
3293;26.3141;29.3401
3294;9.9135;9.4121
3295;21.0929;21.1294
3296;6.3397;6.3498
3297;6.2308;5.7238
3298;21.6442;20.0256
3299;1.9872;1.9643
3300;25.2564;25.7452
3301;12.1795;11.5137
3302;1.6282;1.4922
3303;20.0545;19.1279
3304;3.7051;3.9542
3305;14.8558;14.3793
3306;0.8654;1.2477
3307;22.6603;24.5902
3308;23.5256;21.5606
3309;35.4487;35.6599
3310;3.9679;4.2839
3311;28.5897;26.6387
3312;14.3141;15.5273
3313;2.6795;2.8161
3314;21.3814;21.3242
3315;4.2083;5.1722
3316;14.5321;16.4038
3317;9.0096;9.5497
3318;24.2308;24.8
3319;10.3814;10.4714
3320;15.1699;13.7609
3321;23.7179;23.2698
3322;22.2308;21.7647
3323;8.4712;9.3906
3324;26.6987;26.9708
3325;35.9936;38.1273
3326;38.7179;38.3126
3327;22.5321;23.224
3328;15.8782;17.2625
3329;20.6378;19.2244
3330;14.4551;14.8084
3331;8.1154;7.0454
3332;13.3205;14.1199
3333;42.2115;41.3756
3334;7.7051;7.9074
3335;6.7756;6.6956
3336;38.9744;41.6555
3337;29.1987;30.9684
3338;17.4167;17.7108
3339;4.0994;4.4709
3340;17.7468;18.1823
3341;0.9551;1.6516
3342;6.5321;7.0961
3343;13.3558;13.427
3344;2.2212;2.1582
3345;30.2885;31.7816
3346;27.0192;25.9021
3347;34.0385;33.0948
3348;2.0801;2.3974
3349;13.6635;10.8555
3350;33.8462;32.6188
3351;5.875;5.9579
3352;32.6923;31.9639
3353;5.1571;5.1237
3354;12.5833;11.8544
3355;33.109;32.1953
3356;4.3814;4.2633
3357;22.1314;22.4069
3358;18.8558;19.3346
3359;7.875;8.5822
3360;8.0833;7.9459
3361;5.2083;5.5535
3362;26.9231;26.3593
3363;17.0481;18.3232
3364;12.4135;12.0063
3365;10.5865;12.2599
3366;46.7628;46.9747
3367;20.3846;20.1367
3368;29.4872;30.0916
3369;33.7821;32.9289
3370;9.9583;10.6185
3371;27.6923;28.1342
3372;5.3558;5.7747
3373;7.6635;7.4111
3374;35.8013;34.7455
3375;21.6154;22.3902
3376;9.7115;9.4317
3377;15.8686;15.5495
3378;2.4359;2.0368
3379;6.1763;6.6554
3380;48.0128;45.4961
3381;37.9167;38.2766
3382;0.5513;1.4954
3383;24.8718;24.9425
3384;6.4167;6.7952
3385;34.3269;34.1963
3386;5.1571;5.0198
3387;22.3878;21.4377
3388;16.3141;16.6666
3389;2.4519;2.5884
3390;13.7179;13.7825
3391;26.5705;25.4949
3392;8.2532;8.0691
3393;5.7949;5.4772
3394;25.1923;25.6721
3395;31.25;35.6828
3396;15.9295;16.6315
3397;8.3269;8.4306
3398;4.2949;4.7996
3399;11.3814;10.3732
3400;1.3782;1.5559
3401;2.8365;3.5045
3402;45.2564;25.1613
3403;24.1667;22.2342
3404;3.0737;3.3239
3405;22.1699;22.6851
3406;6.8205;7.1465
3407;15.5513;16.6482
3408;13.5385;14.0959
3409;24.7115;24.3375
3410;6.0449;6.5537
3411;40.5128;39.4774
3412;1.6891;1.9171
3413;9.2949;9.5227
3414;19.3333;20.4672
3415;16.4551;16.7604
3416;32.0513;30.9257
3417;1.7564;1.8441
3418;34.0064;30.5947
3419;18.6282;18.2455
3420;18.2628;17.5646
3421;0.7756;0.8864
3422;2.3365;2.4459
3423;17.125;16.9688
3424;8.0449;7.9525
3425;11.2308;9.9138
3426;48.4615;47.7116
3427;25.3205;26.4724
3428;9.4327;9.6127
3429;7.8429;8.1261
3430;32.3397;32.6764
3431;2.4679;2.6982
3432;24.0705;24.3205
3433;16.3269;16.8018
3434;2.8558;2.8027
3435;16.9551;12.0114
3436;41.1538;40.9605
3437;13.625;13.3509
3438;34.3269;37.3246
3439;21.0609;20.789
3440;24.6154;24.6352
3441;26.3141;27.0617
3442;15.0929;14.7109
3443;27.7244;28.7928
3444;4.641;4.5164
3445;17.2019;18.2077
3446;10.1026;10.2614
3447;4.1186;4.1038
3448;17.625;18.2833
3449;12.6186;12.6466
3450;11.5609;11.529
3451;4.2019;3.3767
3452;28.7179;33.6248
3453;15.7821;16.4371
3454;12.5929;12.9884
3455;12.0897;12.9689
3456;7.6058;6.578
3457;31.1859;30.7947
3458;5.8974;5.483
3459;6.1635;5.9789
3460;27.9167;29.2404
3461;5.7372;6.4004
3462;5.6667;5.4286
3463;21.4904;21.8693
3464;21.4551;21.2591
3465;19.5321;19.5818
3466;16.8846;16.5661
3467;11.109;11.0744
3468;21.3269;20.8678
3469;18.0962;18.5253
3470;37.9808;37.152
3471;24.5513;24.667
3472;5.0962;5.7154
3473;8.8237;9.6797
3474;22.1827;22.6006
3475;1.4904;1.5341
3476;3.9263;4.0746
3477;7.5897;8.6527
3478;42.3077;41.6199
3479;42.7564;42.2881
3480;4.5192;4.5832
3481;14.1314;14.6942
3482;12.3205;12.9505
3483;39.5833;38.8383
3484;4.0801;4.0668
3485;13.7083;12.8537
3486;10.6218;7.3608
3487;13.2404;14.5952
3488;4.9263;4.3271
3489;7.4968;7.7962
3490;14.6923;15.1525
3491;7.6186;7.9338
3492;21.6186;22.9844
3493;7.0449;6.9383
3494;1.2212;1.2019
3495;46.2179;45.4737
3496;0.5096;0.601
3497;0.5865;1.1322
3498;6.2532;5.7978
3499;14.1987;14.5617
3500;42.6923;41.9538
3501;21.9455;22.2048
3502;9.8782;9.9673
3503;5.9904;4.333
3504;39.5513;40.3053
3505;4.2756;4.9004
3506;13.7179;14.1576
3507;28.0449;28.0618
3508;6.3622;5.4608
3509;24.5192;23.4611
3510;38.2051;37.6282
3511;7.9423;8.4322
3512;26.9551;25.9275
3513;0.7019;0.4472
3514;1.8494;1.7868
3515;25.7692;26.447
3516;29.7436;29.6336
3517;6.8462;7.0029
3518;2.2532;2.4159
3519;28.4936;29.1736
3520;3.7179;4.0247
3521;11.5929;11.5799
3522;33.8782;34.4418
3523;22.6923;23.9563
3524;29.5833;28.9914
3525;24.9359;25.4997
3526;16.5481;16.1421
3527;48.7821;48.7611
3528;30.0641;30.1851
3529;44.5192;43.7045
3530;2.8365;2.8876
3531;3.5192;3.1964
3532;12.2885;12.284
3533;31.5705;31.5294
3534;5.4038;4.7634
3535;1.6827;1.4321
3536;5.7628;5.2649
3537;9.5962;10.0754
3538;15.2628;15.0853
3539;12.3013;12.4625
3540;19.5064;19.4592
3541;24.9038;25.82
3542;0.7308;0.8587
3543;39.1346;39.1725
3544;28.4295;28.6305
3545;5.0321;5.8369
3546;0.4519;0.4598
3547;35.2885;35.7419
3548;10.5481;10.3875
3549;17.2917;14.787
3550;11.7692;12.4344
3551;28.0449;27.6038
3552;34.3269;35.9888
3553;30.9936;29.4857
3554;8.3814;8.7402
3555;5.5449;4.1233
3556;15.1154;15.6044
3557;19.0513;18.7589
3558;23.2051;24.1898
3559;19.2404;19.5702
3560;29.8077;29.6649
3561;4.1603;4.5077
3562;8.2692;8.8655
3563;13.5224;13.4688
3564;46.8269;46.8165
3565;6.1795;5.7733
3566;25.2885;25.5916
3567;37.5962;37.2245
3568;2.3846;0.7563
3569;12.3109;11.8155
3570;43.5256;44.7686
3571;9.1186;9.2925
3572;0.6218;0.7652
3573;26.1218;26.3454
3574;2.609;2.3243
3575;12.1827;11.6464
3576;14.0545;13.7526
3577;29.1667;28.6315
3578;45.5449;44.2662
3579;16.0801;15.3209
3580;37.6923;37.7029
3581;21.0577;19.8381
3582;16.9904;17.4985
3583;28.3013;28.8949
3584;4.5897;4.6609
3585;11.5513;11.3788
3586;12.4391;11.7111
3587;3.8333;4.2541
3588;29.2308;29.2487
3589;9.25;8.5596
3590;31.6346;32.1276
3591;35.8013;35.4383
3592;22.5;23.8386
3593;20.0994;19.7182
3594;1.5641;1.6865
3595;29.0064;30.8377
3596;18.4904;17.9059
3597;29.6474;29.3003
3598;40.4487;41.6041
3599;6.0769;5.9732
3600;29.9038;29.744
3601;2.2404;2.3245
3602;16.6314;15.6036
3603;26.1218;25.4179
3604;9.8301;10.8895
3605;4.1923;4.2885
3606;36.6667;35.8029
3607;34.2949;35.9086
3608;17.7692;17.8749
3609;29.7115;30.4553
3610;21.8558;24.3068
3611;10.9647;10.7833
3612;18.2724;16.7915
3613;22.5641;21.4693
3614;14.2019;14.3798
3615;41.3782;39.2374
3616;44.6795;44.963
3617;35.2885;35.9505
3618;41.7628;41.3482
3619;25.609;26.2358
3620;12.5288;12.2091
3621;12.7051;11.9404
3622;4.6955;4.6187
3623;16.6571;15.0123
3624;1.1538;1.3743
3625;29.1026;29.6188
3626;4.5929;4.4653
3627;27.2115;26.3746
3628;42.2115;40.1753
3629;14.4006;14.1217
3630;12;11.5764
3631;31.859;32.2524
3632;40.4167;39.5821
3633;15.0641;15.9915
3634;12.8878;13.6112
3635;6.7276;7.3993
3636;1.2468;1.5417
3637;4.4487;4.5938
3638;23.3333;23.2409
3639;8.0192;8.1164
3640;10.8237;12.3958
3641;37.5321;39.6998
3642;15.1314;15.8426
3643;40.7051;41.1075
3644;1.5513;1.5743
3645;12.2628;12.3596
3646;41.1218;42.2117
3647;26.3462;25.5668
3648;40.6731;32.6789
3649;7.5865;7.6962
3650;23.0769;22.7253
3651;12.8301;14.0434
3652;1.5577;3.5994
3653;10.4423;11.0561
3654;4.1026;4.2058
3655;28.75;27.4996
3656;35.641;36.3789
3657;12.6923;14.0864
3658;3.75;3.8908
3659;3.4808;2.337
3660;24.5513;25.3449
3661;16.4359;16.068
3662;25.609;25.4366
3663;2.9936;3.0256
3664;0.5929;0.7893
3665;16.4487;17.0399
3666;30.6731;30.6874
3667;18.9038;18.5633
3668;11.7692;11.9371
3669;21.4679;26.4728
3670;10.6987;9.5426
3671;38.0128;40.2047
3672;3.6538;3.8199
3673;31.3462;33.1264
3674;9.1603;9.3188
3675;25.8013;25.7638
3676;12.7692;12.8011
3677;27.3397;28.5025
3678;7.6154;6.0379
3679;31.4423;30.9685
3680;0.7468;2.5274
3681;28.8141;29.3199
3682;8.6026;8.4706
3683;5.0385;5.2134
3684;33.109;33.7446
3685;10.5481;10.8925
3686;13.2147;15.1525
3687;20.5769;21.1525
3688;30.4167;30.4072
3689;6.5673;6.9482
3690;4.125;4.3505
3691;26.1218;25.8498
3692;7.1763;6.335
3693;20.1314;20.2628
3694;25.8333;25.9692
3695;10.4615;11.6024
3696;2.1603;2.101
3697;39.1346;38.646
3698;27.6923;28.9199
3699;1.1538;1.2577
3700;8.1987;8.7858
3701;1.0481;0.7319
3702;12.5417;12.872
3703;21.3077;22.3363
3704;10.3141;10.26
3705;0.8526;1.133
3706;47.8846;29.7808
3707;13.7724;10.0983
3708;17.6891;17.0063
3709;0.5962;1.0765
3710;0.8045;1.1977
3711;1.6058;2.016
3712;4.4359;4.6444
3713;36.7308;36.7042
3714;10.3462;10.1764
3715;20.8269;20.0334
3716;25.1923;25.7921
3717;35.9936;36.1171
3718;3.4872;3.9277
3719;13.9199;15.0451
3720;29.6795;30.1858
3721;5.4391;4.953
3722;14.7083;15.1868
3723;18.5801;18.8457
3724;19.5962;19.3771
3725;0.2917;0.491
3726;5.8526;5.9758
3727;27.8205;27.8295
3728;4.6667;5.2108
3729;6.9679;7.6966
3730;33.4936;31.9685
3731;9.9519;10.1818
3732;21.6827;21.6441
3733;12.1154;12.7167
3734;13.6859;14.0322
3735;9.4647;9.1737
3736;30.4808;30.1918
3737;32.9808;32.9254
3738;31.859;31.8521
3739;13.2821;13.7823
3740;40.8654;40.1836
3741;13.6987;12.6923
3742;19.3558;18.7634
3743;22.6282;22.5013
3744;34.1667;36.0522
3745;7.3686;7.2886
3746;3.2179;3.1304
3747;1.4968;1.302
3748;24.391;23.9351
3749;20.5801;20.335
3750;6.1859;5.6841
3751;1.9135;2.322
3752;11.9968;10.489
3753;17.6154;18.3018
3754;28.4615;29.6444
3755;17.3814;17.6569
3756;0.6731;0.4779
3757;2.9359;3.3108
3758;18.2115;18.1717
3759;25.4808;25.0146
3760;15.5064;16.4778
3761;3.4167;4.2442
3762;5.4295;4.914
3763;0.1923;0.2762
3764;33.8462;34.082
3765;4.9487;5.3379
3766;18.125;18.0933
3767;28.9744;28.2404
3768;9.2372;9.458
3769;18.8846;18.637
3770;27.8846;28.6464
3771;33.141;33.7762
3772;33.75;31.9425
3773;23.5897;22.5374
3774;36.1859;37.6901
3775;32.0513;32.7416
3776;5.4808;6.2312
3777;10.6186;9.9659
3778;8.5609;8.2323
3779;8.0096;8.6093
3780;43.4936;42.9519
3781;39.1987;38.9157
3782;20.4615;22.1133
3783;13.1026;13.7592
3784;4.2628;4.3354
3785;45;43.5129
3786;14.7724;14.7804
3787;10.7628;10.5208
3788;31.6987;31.7195
3789;2.359;1.6394
3790;5.75;6.2542
3791;0.3045;0.422
3792;43.5577;44.2142
3793;1.8013;2.1077
3794;3.4615;2.7322
3795;19.3718;18.8208
3796;13.1827;13.2736
3797;32.6282;32.7147
3798;8.2372;8.4275
3799;11.2596;11.5811
3800;30.7051;31.8733
3801;0.3077;0.2668
3802;8.5833;8.0771
3803;19.1314;19.0542
3804;32.5962;32.3339
3805;0.4199;0.6345
3806;19.7756;19.2117
3807;4.9327;5.437
3808;39.4231;41.2377
3809;24.7756;24.4824
3810;13.9968;15.0274
3811;32.4679;32.5615
3812;16.2981;15.6189
3813;7.516;7.5331
3814;24.8077;24.2337
3815;39.8718;39.7657
3816;27.4359;26.5368
3817;14.4038;15.8222
3818;13.2372;13.8936
3819;28.0449;27.5739
3820;8.6186;8.6639
3821;20.7244;19.7332
3822;6.8558;6.9028
3823;47.3077;46.1826
3824;0.1955;0.2336
3825;15.1474;12.7674
3826;7.4615;7.3076
3827;12.6891;11.9576
3828;23.5256;23.2751
3829;1.4776;0.5245
3830;25.4487;24.9483
3831;24.2628;25.4293
3832;26.7949;26.9278
3833;16.3429;17.2038
3834;39.0705;38.6702
3835;3.3686;3.3504
3836;18.0865;18.413
3837;9.3942;6.34
3838;43.5256;42.285
3839;45.2564;44.0703
3840;9.8782;10.4232
3841;11.6218;12.3155
3842;2.8237;1.4437
3843;28.9423;28.5924
3844;44.0385;43.4003
3845;16.7756;16.2511
3846;7.734;8.2358
3847;38.7821;38.8017
3848;3.0064;2.8381
3849;13.9487;15.2239
3850;10.4231;8.6527
3851;8.8878;10.7735
3852;5.4359;6.2434
3853;1.8173;2.2465
3854;11.3494;9.873
3855;4.4936;4.7131
3856;10.4679;10.5437
3857;27.5;27.0697
3858;36.891;36.9529
3859;38.6859;37.2794
3860;0.9583;1.2672
3861;9.6955;10.9951
3862;11.9455;11.4683
3863;4.8077;5.2597
3864;17.734;18.6092
3865;1.9519;2.2061
3866;35.8333;33.8053
3867;19.6987;20.3334
3868;6.8269;6.7057
3869;20.8782;21.3348
3870;9.2981;9.0982
3871;11.5545;9.8489
3872;14.8365;14.5687
3873;13.2692;15.4335
3874;12.3013;12.3484
3875;9.3622;10.4392
3876;30.3205;30.8658
3877;23.5256;23.7474
3878;20.3173;20.0571
3879;16.75;17.1479
3880;0.6282;0.7614
3881;8.0897;9.121
3882;5.4968;5.4145
3883;29.0705;29.223
3884;29.4231;29.4794
3885;2.0385;2.3956
3886;6.0192;6.2377
3887;34.7115;33.3112
3888;11.3045;11.8459
3889;13.7692;13.9177
3890;24.0064;24.7372
3891;2.2788;2.3758
3892;21.3526;20.506
3893;0.6603;0.4064
3894;36.7949;38.8262
3895;20.2853;19.1088
3896;32.5;32.1371
3897;36.2179;36.1958
3898;9.2788;10.2523
3899;1.1346;1.3245
3900;15.6891;14.9266
3901;34.2628;33.812
3902;22.9808;23.7697
3903;19.7628;19.801
3904;9.3237;9.5529
3905;39.7436;37.8457
3906;2.5417;2.919
3907;2.4103;1.8379
3908;7.0705;6.8234
3909;11.7276;10.8992
3910;0.9936;0.7705
3911;8.1635;8.3874
3912;22.3045;22.2751
3913;30.5449;29.3164
3914;25.3205;27.2578
3915;34.9359;34.5317
3916;6.516;6.8147
3917;19.3205;20.3044
3918;1.8462;1.8174
3919;8.359;8.4334
3920;5.6795;6.3632
3921;13.6442;13.6399
3922;12.4647;12.8394
3923;40.1923;40.5333
3924;4.2692;4.6942
3925;4.7308;4.9084
3926;3.1987;2.4997
3927;37.6923;38.1835
3928;7.2981;7.8112
3929;1.375;1.0629
3930;5.7692;6.0165
3931;25.4167;26.7872
3932;2.4936;2.5065
3933;19.8365;19.1725
3934;1.4359;1.3643
3935;27.5;28.1867
3936;1.2692;1.9939
3937;19.7372;21.2626
3938;5.5833;5.7465
3939;24.9359;25.857
3940;45.7051;44.3698
3941;25.9615;25.3267
3942;1.5321;1.6813
3943;26.891;26.7165
3944;24.5513;23.8713
3945;2.7756;3.4208
3946;22.5;25.5862
3947;3.6058;4.1064
3948;22.2692;21.9065
3949;23.9103;23.7705
3950;31.5385;33.2737
3951;19.609;21.6037
3952;23.9103;23.2303
3953;5.4103;4.8872
3954;29.1026;28.6354
3955;1.7628;2.1706
3956;40;41.3888
3957;8.9391;9.1502
3958;20.9455;21.1795
3959;24.9038;24.918
3960;9.4744;9.4984
3961;30.5449;30.2068
3962;1.7404;2.2271
3963;7.2724;7.4627
3964;4.9295;4.8685
3965;5.3782;6.0711
3966;8.0064;9.1526
3967;8.7788;9.0638
3968;1.2436;1.1435
3969;21.2468;21.5313
3970;35.0641;35.6139
3971;0.375;0.5998
3972;40.0321;41.4747
3973;2.4872;2.1083
3974;8.3333;8.8501
3975;10.2179;10.5314
3976;2.2436;2.6833
3977;9.5577;9.5942
3978;2.734;2.7234
3979;39.7436;39.2339
3980;2.1346;2.4556
