ORDEM;MEDIDO;ESTIMADO
1;211.1009;218.1387178
2;199.8624;198.1378877
3;228.8532;225.4888275
4;3.10442;4.321116814
5;7.156;6.405242201
6;423.51834;426.7118439
7;78.8991;76.018605
8;76.055;76.49692068
9;3.85358;1.882510733
10;104.3119;108.9281869
11;149.7706;152.9305956
12;28.7615;60.28772724
13;317.6301;346.5552125
14;179.7248;183.493959
15;343.578;343.6859153
16;194.2661;187.6445766
17;37.2477;40.54122627
18;41.8807;45.36843475
19;275.0706;262.7690912
20;242.4771;241.5096134
21;430.2752;433.7134814
22;156.53813;156.0415957
23;41.5138;36.87040683
24;405.39499;402.9786955
25;60.4587;63.77563915
26;159.2661;156.8886614
27;303.1193;299.5598899
28;204.0462;198.8209295
29;35.5505;34.98214361
30;151.9725;148.4311354
31;50.1835;52.59343677
32;18.1193;21.65327227
33;24.5872;26.75945375
34;241.8807;243.0509216
35;179.3119;172.6971919
36;156.3303;152.7708749
37;41.3761;38.00371089
38;406.84006;404.4183066
39;5.7339;6.114956752
40;320.60202;309.6446915
41;57.7064;54.73233154
42;212.844;207.1168428
43;113.3486;108.2056995
44;323.3945;323.2281827
45;269.3119;261.4705255
46;97.3394;102.3535282
47;48.55489;49.90167049
48;107.6605;112.6968236
49;187.0183;183.3888508
50;238.382;226.9620406
51;341.7431;323.4092736
52;183.578;161.7714662
53;13.4875;21.84637001
54;193.7615;198.2504055
55;0.5963;45.6659995
56;234.1743;258.1248479
57;63.8073;187.3581977
58;313.68016;285.962666
59;456.8807;462.6816393
60;376.1468;370.261657
61;93.83429;95.98193674
62;206.0092;212.0652367
63;49.1284;45.68902629
64;318.40073;310.4001341
65;293.945;273.8586947
66;200.7339;194.0821056
67;244.1284;245.3935439
68;288.8073;287.4832624
69;383.4862;376.0226022
70;214.0655;220.2287575
71;153.8532;156.6968698
72;191.71477;192.235164
73;334.4037;330.3523991
74;306.3761;305.1057894
75;107.4771;112.9621457
76;84.1743;83.05375454
77;236.8349;239.9509257
78;94.1284;98.65161277
79;102.6605;101.997729
80;410.0917;416.4560089
81;81.3761;86.97904348
82;37.5229;20.37377389
83;25.8702;32.30827628
84;333.0275;335.6106167
85;229.2661;217.7150579
86;420.1835;418.9943466
87;264.34624;281.2122011
88;384.85416;361.9714277
89;478.8991;486.417772
90;2.7523;4.603599751
91;115;118.1763672
92;14.8362;23.76425937
93;48.4862;47.61435797
94;305.0459;300.1537848
95;45.7339;40.2606108
96;282.3853;267.3676512
97;242.99155;265.1332702
98;25.367;26.70379323
99;247.88335;243.0368994
100;58.6697;60.71341958
101;171.1927;171.5385347
102;136.1468;64.01723918
103;382.1101;380.7353622
104;158.8991;156.6816272
105;242.0183;240.1774141
106;61.80624;62.73565451
107;87.09056;91.91965733
108;279.3119;277.9330548
109;7.7982;3.58661741
110;195.0917;196.2387066
111;243.4862;235.5744353
112;183.2569;181.1766897
113;150.8716;153.0474825
114;121.6055;123.3392184
115;189.9541;184.2822503
116;77.93832;58.09654669
117;232.2477;237.8855556
118;511.0092;503.4172519
119;47.6879;43.26803799
120;361.46436;351.3387902
121;129.7706;129.4730786
122;303.0275;295.9993092
123;450.9174;458.6103728
124;195.1376;194.0033697
125;103.7615;103.9138694
126;35.3211;34.11548737
127;276.0092;270.1737222
128;32.9358;27.15667329
129;63.0275;57.00678264
130;355.0459;333.8612354
131;121.3303;126.3870957
132;56.2844;58.51635043
133;226.01151;224.4188485
134;480.2752;483.5397261
135;4.8624;4.377650413
136;116.36882;114.1093836
137;95.27937;95.771608
138;236.6055;231.4039467
139;372.0183;366.4615535
140;349.5413;335.8146697
141;186.3303;192.3160984
142;149.3578;153.8109136
143;94.21964;101.6172341
144;330.7339;329.5811938
145;4.8165;8.792384309
146;326.6055;329.2945423
147;562.844;494.0069013
148;228.5321;222.2295073
149;12.8899;11.4614115
150;250.42328;243.4655748
151;411.0092;414.1637554
152;252.4771;250.9922895
153;295.6881;297.7063131
154;84.3578;83.89778145
155;148.6239;143.3661162
156;290.1376;287.0763231
157;302.7523;301.4272062
158;407.7982;410.5852406
159;0.4128;5.531923881
160;59.17213;59.03431925
161;105.4587;105.7181543
162;161.05364;157.2187914
163;91.422;89.58985503
164;228.4862;229.5158718
165;391.2844;390.6908819
166;324.56651;328.4626524
167;250.7798;254.3105603
168;8.2569;9.842728302
169;443.1193;445.1999712
170;480.7339;475.5018801
171;73.4404;77.22863723
172;45.4128;45.35333368
173;60.1376;48.06906853
174;15.9633;17.45990076
175;111.28882;106.9652127
176;130.57389;136.6722023
177;387.156;395.9138008
178;282.5229;275.3958571
179;125.4128;165.8915437
180;189.4037;189.7620804
181;6.1927;8.59550909
182;67.3853;67.65273184
183;167.2447;167.1864923
184;133.4862;135.5075774
185;19.2661;18.53604389
186;56.0092;53.77026251
187;32.156;31.91789395
188;82.2018;86.49702159
189;300.2294;300.2546262
190;9.73018;10.19391668
191;276.055;273.8208921
192;15.9923;14.71770288
193;61.5607;63.16757351
194;6.9725;4.631785458
195;205.68401;206.1195505
196;27.8899;29.09804863
197;373.3945;366.5875321
198;91.8349;91.87342762
199;189.8624;184.6231924
200;197.7842;222.4715231
201;92.6605;91.91290927
202;120.7339;117.4483017
203;493.578;499.1364717
204;65.3211;63.52336912
205;26.7431;27.38704124
206;43.8073;42.91849846
207;280.8716;274.1138126
208;51.1468;48.00575147
209;98.4862;98.57605385
210;297.1101;298.7462481
211;160.367;160.9509263
212;151.7341;164.6793704
213;367.8899;365.7265295
214;164.7248;167.3354653
215;156.2385;156.8144756
216;49.1284;42.80738709
217;273.4862;274.0694054
218;292.1101;293.3514245
219;89.4495;89.72934036
220;5.6422;6.019358579
221;319.2202;310.7711471
222;327.0642;334.2983306
223;115.6422;118.2649531
224;456.82027;448.0530089
225;338.0734;342.0462666
226;189.9083;193.6204566
227;180.5046;170.3673051
228;193.0734;194.1945873
229;105.1376;115.6274833
230;394.4954;413.6128868
231;215.79968;213.4317136
232;84.2202;81.54205086
233;37.156;39.93791589
234;150;157.7450969
235;173.79578;181.0222191
236;257.2477;263.021977
237;10.1376;11.62290844
238;128.1651;125.0786819
239;43.3945;43.74241045
240;14.633;17.72615306
241;328.9017;319.9957222
242;290.6422;292.2622938
243;498.1651;495.322626
244;372.0183;378.5802774
245;82.4771;83.02086473
246;55.8257;59.59969887
247;292.3394;294.5899792
248;616.5138;572.1240148
249;51.7431;49.97370395
250;245.4128;243.2564623
251;95.6422;94.01977562
252;341.7431;357.5538124
253;32.7553;31.1675003
254;370.36685;372.0455556
255;535.7798;520.5122711
256;29.82122;28.13484306
257;286.51249;292.067124
258;24.0826;23.8863835
259;149.85883;156.8084565
260;366.37767;378.0572343
261;12.79398;12.27341312
262;404.1284;402.3624274
263;308.945;306.26403
264;185.41858;178.327257
265;493.1193;491.0106869
266;122.844;119.5771857
267;78.3028;79.65795025
268;92.9358;91.61633636
269;273.1193;277.2755454
270;289.4954;287.1956277
271;57.7523;62.83805704
272;245.6422;252.2387905
273;141.2385;129.9870231
274;312.2936;300.6242764
275;142.2018;140.8755315
276;375.6881;373.5009818
277;120.8257;120.1176805
278;356.422;367.9818223
279;73.945;75.97778116
280;220.8716;210.6043318
281;175.0459;182.7795982
282;171.6514;170.8905368
283;444.9541;450.030237
284;120.8716;121.1350447
285;24.4701;23.29505371
286;271.422;272.9031624
287;376.58964;383.7601978
288;155.7798;153.4740662
289;275.367;266.7276117
290;14.1284;16.56223534
291;150.67443;137.5402901
292;305.5505;307.7991848
293;426.6055;430.08782
294;380.7339;387.4156625
295;346.789;341.0525343
296;212.1101;207.604496
297;260.6936;244.4688372
298;107.6147;106.6416049
299;505.9633;506.1121029
300;10.2294;11.35867067
301;238.578;239.0405976
302;46.0092;45.67293729
303;385.3211;393.3245055
304;164.2661;174.5364698
305;44.68482;48.8474427
306;35.1376;24.76671567
307;5.0459;6.326852118
308;28.1651;26.58114214
309;262.6605;261.9037882
310;222.2936;230.1898641
311;153.0275;163.9899547
312;88.61708;88.95956207
313;114.39324;118.1036732
314;186.0092;186.6722594
315;71.1927;72.05291399
316;60.3211;58.98466365
317;429.8165;452.9528297
318;251.1468;256.0751238
319;156.1927;150.2235272
320;305.2752;312.8792254
321;419.47314;426.8661188
322;5.3211;7.634354893
323;18.6697;21.53007786
324;362.23505;347.3108578
325;252.5688;236.1264373
326;357.6108;364.0585048
327;52.9817;54.88400942
328;154.8165;159.7487801
329;136.2385;141.6169333
330;42.2018;45.7043499
331;137.09053;139.6868694
332;10.98266;7.389144315
333;45.367;46.28588471
334;110.6422;108.2743174
335;58.32553;55.40159584
336;60.0459;65.07902904
337;281.40658;300.3078637
338;144.5413;145.7128142
339;347.7064;354.9869712
340;384.4037;388.0465162
341;284.4495;285.1786259
342;292.7523;285.2527618
343;333.4862;344.1433254
344;488.0734;491.9195647
345;281.8349;267.2531234
346;192.7064;191.5130889
347;57.2936;51.28941163
348;259.5872;255.1720001
349;427.5229;420.0269253
350;195.183;211.3101912
351;339.9083;350.1514792
352;16.2844;20.18746934
353;465.2216;456.5333384
354;261.5138;253.8652767
355;159.0826;151.5034786
356;345.15517;352.4844212
357;103.7572;110.2969095
358;96.33119;91.09037815
359;62.6147;60.05039166
360;196.23712;200.0954067
361;60.39515;69.610865
362;22.8899;18.85097554
363;13.5838;14.97162051
364;222.3853;206.736057
365;172.0642;170.3875418
366;311.5607;319.4917025
367;349.57665;357.0151897
368;3.9908;4.966665513
369;400.47032;407.7698539
370;333.0275;333.3975039
371;6.74373;5.838652143
372;328.8991;330.035699
373;357.7982;354.8056842
374;135.7798;132.9412455
375;358.57421;322.470349
376;14.0826;13.33609459
377;366.9725;373.9156671
378;103.211;94.37184871
379;275.8257;248.3306118
380;109.8165;101.1260706
381;149.3578;151.9762071
382;350;347.7125994
383;324.7706;325.1093129
384;13.10212;13.37812414
385;142.7746;139.2916823
386;149.29447;147.4891444
387;128.7615;127.5507469
388;15;18.12407468
389;282.7523;280.6856227
390;444.0367;448.2448563
391;104.5279;113.7741117
392;333.945;338.2632073
393;202.9358;197.7109059
394;395.67256;395.8073675
395;77.2936;76.28203064
396;58.211;59.39211274
397;52.8899;45.38001353
398;11.2385;11.44500686
399;188.945;182.6715839
400;443.578;448.9627842
401;92.0642;90.45361164
402;285.8257;286.4568687
403;110.5046;104.6345144
404;396.789;397.6165056
405;22.3394;20.48057891
406;67.63005;72.74471369
407;378.4404;373.6699566
408;60.88632;63.56252485
409;233.9908;231.8581158
410;482.5688;477.7824525
411;58.60778;58.72472879
412;211.7431;207.4831113
413;293.2569;295.6944287
414;314.9541;314.7174456
415;59.6789;63.4612955
416;26.2844;19.56994745
417;261.8349;266.3783858
418;39.5954;41.51843273
419;279.0367;274.969988
420;301.31709;307.0265999
421;186.1927;193.6697602
422;22.156;23.58055755
423;31.6514;31.28862241
424;103.4682;108.9300492
425;321.1009;328.3775792
426;67.1101;67.12767964
427;273.3486;292.1700686
428;77.3853;78.91080392
429;176.6055;167.0708422
430;351.6378;373.1295419
431;360.5505;344.3953153
432;94.8165;93.88414541
433;397.59152;412.7042938
434;26.3761;27.13388905
435;477.55301;490.6331899
436;94.8165;94.33476678
437;62.9358;66.03053722
438;12.7064;14.92735699
439;34.1743;34.794868
440;184.3578;178.4007563
441;105.6422;113.2143117
442;43.945;43.93805527
443;25.4128;25.98886374
444;265;273.1965314
445;302.844;306.1874247
446;75.14447;81.87357611
447;68.945;74.20752238
448;67.5688;64.97187089
449;173.0734;169.6805808
450;35.7339;35.41637735
451;10.5963;8.170029212
452;7.80815;4.967093329
453;333.0275;329.3597176
454;67.3394;66.33741771
455;6.6514;6.468645037
456;13.9908;15.76107561
457;215.5046;211.4440066
458;138.8991;138.84346
459;288.3945;285.1862409
460;115.4587;115.8392561
461;275.7798;269.6780558
462;294.4495;293.1261542
463;102.7523;102.7402422
464;89.1743;83.89955607
465;8.38155;9.530811923
466;125.6881;127.9717421
467;421.5596;425.759053
468;3.66084;5.354093455
469;8.65475;9.677415168
470;232.2477;237.4903227
471;157.156;161.5184473
472;4.6789;9.052643864
473;8.1651;5.870299555
474;412.844;413.8481038
475;393.578;405.1004323
476;323.3945;318.3990984
477;74.8624;78.23758509
478;356.35845;320.1165947
479;167.2936;160.3286065
480;367.4312;371.3166531
481;0.8257;2.568274713
482;170.3211;176.0799261
483;11.1009;10.22673403
484;203.7156;198.9757959
485;15.6422;8.541447355
486;62.5229;67.90808452
487;451.8349;445.90417
488;18.7615;22.43257738
489;365.1376;382.0325187
490;518.3486;506.1121029
491;375.25864;404.6340657
492;100.0459;101.7787609
493;225.49385;213.9255649
494;202.2936;201.6239199
495;174.0367;172.4818329
496;217.2936;211.3933375
497;324.5665;319.5123485
498;276.9725;268.6143367
499;438.5357;433.5996766
500;432.5688;439.702948
501;433.0275;442.5518076
502;382.5688;383.3107009
503;310.3211;318.356475
504;325.6881;321.5815701
505;16.1927;17.53095519
506;43.1193;36.31693382
507;119.633;121.1447017
508;255.8716;261.6507316
509;23.578;25.07587687
510;11.6514;14.49413716
511;251.1468;253.9123262
512;236.6055;231.492998
513;238.0734;238.9958014
514;211.9725;209.972452
515;55.39492;59.94398961
516;19.00283;19.20520279
517;60.11564;62.69698482
518;36.97085;41.54438979
519;216.789;219.690689
520;126.1927;127.509718
521;243.7615;235.5815399
522;256.2385;262.5431869
523;136.1927;131.9133584
524;70.03856;67.3622485
525;385.74174;361.3422302
526;278.4404;281.7163079
527;61.65701;61.88644489
528;164.4508;166.1100632
529;376.95198;404.1772691
530;441.7431;462.7021615
531;363.6802;365.2364415
532;39.8624;41.50740413
533;428.4404;438.0384199
534;159.6789;157.8076408
535;130.95017;136.0857289
536;183.63121;187.2000547
537;232.4771;227.8303259
538;213.82872;218.2537884
539;64.3119;64.00553113
540;177.7982;185.8757077
541;6.8349;8.920139919
542;445.4128;448.9405205
543;15.4128;13.51238331
544;153.578;154.9507226
545;227.1101;228.5750493
546;127.6605;124.0209232
547;12.3314;8.119205754
548;311.4679;310.5103125
549;158.7156;151.4975472
550;411.9266;415.5328498
551;65.89594;67.28036083
552;416.055;408.5468597
553;65.0459;64.30264173
554;29.7706;25.30408931
555;93.8532;92.21501269
556;2.4085;2.071155033
557;449.5413;434.4866958
558;143.8532;147.7885637
559;106.6055;108.6544259
560;334.8624;329.7375549
561;355.5046;367.4125286
562;292.7064;292.4672819
563;163.8991;155.6508807
564;26.7431;25.40700453
565;10.4587;5.629908032
566;184.5872;183.1140071
567;103.8991;101.570454
568;130.3468;116.1681596
569;32.2477;34.33744173
570;308.7156;316.053061
571;338.0734;338.7650097
572;192.0183;200.0665168
573;340.8257;364.3639881
574;371.40165;371.4975612
575;52.2477;54.34636963
576;80.7339;82.37687239
577;50.6422;48.98007174
578;118.8825;122.7786985
579;8.7156;10.07012414
580;30.367;31.77039724
581;339.9083;350.7342658
582;85.9174;84.63054436
583;484.4037;486.6088956
584;159.9248;163.9828453
585;208.3486;204.4180225
586;28.1193;18.85385264
587;151.8807;149.6014475
588;401.3488;403.0617224
589;91.6055;149.3010001
590;21.055;21.20394368
591;217.34106;213.7884125
592;39.6917;37.31745927
593;40.0917;43.33682908
594;166.3303;159.0769358
595;219.3119;219.0159984
596;58.2569;61.10611713
597;261.9266;259.6066356
598;171.8349;178.9153659
599;97.9817;94.67591847
600;49.3578;53.20191026
601;95.47211;92.72321101
602;243.9908;238.470023
603;250.1376;252.4310641
604;111.1468;112.5072328
605;84.6789;84.06180853
606;263.0734;272.4812282
607;239.1743;234.7169221
608;20.7902;25.89964525
609;97.20623;79.13458067
610;443.1193;442.1596781
611;117.12139;137.9967368
612;180.5046;183.9871613
613;81.2385;83.90266627
614;63.4404;62.88977593
615;431.1927;433.8335018
616;270.9174;274.4335198
617;265.00477;278.8369651
618;6.67917;4.900913434
619;9.2202;11.87782466
620;259.5413;246.8089592
621;152.2477;144.3803037
622;15.5505;12.41031721
623;131.3761;140.8777574
624;89.2661;90.67322107
625;65.6422;64.44870705
626;336.6972;337.6892776
627;10.7798;11.42754378
628;0.67439;2.430833804
629;1.83042;2.988870259
630;65.09874;70.36177968
631;123.12142;109.1800683
632;36.055;35.32504606
633;23.2569;26.41463787
634;19.2661;22.34085226
635;439.4495;422.61987
636;56.4547;90.42074735
637;26.1468;21.72332333
638;156.5138;154.9227581
639;334.48944;322.4614726
640;487.6147;480.0072334
641;13.578;12.85107099
642;21.86901;25.62508107
643;10.11567;10.15202159
644;145.95372;146.9230788
645;1.6055;2.411147056
646;286.7431;287.3309912
647;243.3526;247.0704116
648;66.6514;76.40158175
649;252.2018;244.9109431
650;319.6789;306.1410068
651;105.6881;108.1485078
652;32.7982;32.47469568
653;52.0642;53.0676552
654;320.3276;330.1992055
655;92.7982;91.32642771
656;171.6972;165.9733837
657;53.9908;55.60563167
658;284.9083;277.5018972
659;205.1835;199.8304476
660;512.3853;509.3609054
661;128.7156;124.8065702
662;143.6239;142.4851914
663;482.22016;471.1349004
664;242.156;246.7480729
665;447.13072;447.5632926
666;330.7339;326.7306178
667;287.6605;291.0956884
668;400.56449;417.0518805
669;338.054;346.860217
670;244.9541;246.905082
671;38.211;38.56225571
672;54.52794;59.05219783
673;122.5688;117.7662119
674;70.1835;60.61611908
675;334.8624;324.9052436
676;178.8073;177.992036
677;225.5963;225.9095624
678;564.6789;565.7096093
679;348.1651;343.1531129
680;295.1835;292.2215384
681;351.8349;356.6957745
682;49.7248;41.21874902
683;81.50286;81.37091233
684;66.4679;64.46645485
685;31.2844;31.36161812
686;280.0917;278.9484253
687;287.9358;286.7086791
688;82.0642;73.49841396
689;137.95766;146.1483983
690;308.0275;307.4008144
691;11.94738;14.60460371
692;29.4037;25.94741641
693;63.7615;62.29984008
694;8.67045;10.39527777
695;40.7798;39.40255533
696;169.1284;171.1676151
697;211.3761;213.8438334
698;208.6239;214.1830875
699;205.2752;202.7942408
700;302.0642;300.5765887
701;158.2569;152.3061684
702;351.3761;283.9991409
703;11.66513;8.387552278
704;131.2844;130.4029105
705;57.844;59.31744982
706;90;87.11679769
707;174.0367;182.7692557
708;498.1651;491.6742544
709;89.0367;91.80560338
710;115.1376;118.9465211
711;26.2385;29.3201072
712;338.8247;321.3443342
713;333.0275;338.1120216
714;168.945;176.8358547
715;121.6972;121.4701413
716;87.5688;93.306775
717;74.633;73.10539558
718;139.3119;133.737752
719;243.65008;237.1821031
720;232.3853;235.0486516
721;67.6605;70.78157106
722;79.1743;80.7121015
723;360.5505;358.2032769
724;177.89282;179.4193616
725;31.9725;32.96467721
726;351.8349;348.7091703
727;116.055;112.1223364
728;128.7615;136.901394
729;49.4037;50.77726389
730;187.5688;189.4994883
731;8.0275;12.81236081
732;44.5413;45.6689628
733;45.1831;41.27759936
734;228.69231;245.1723107
735;157.2254;168.1554951
736;310.1376;298.9195941
737;590.8257;550.3905276
738;297.6147;291.6217586
739;6.3303;6.701193679
740;45.7611;33.59330872
741;160.4587;155.4019114
742;57.19655;55.49709852
743;44.5872;49.43146643
744;260.1376;269.9236148
745;204.0826;233.9203672
746;144.5413;146.0361137
747;375.6881;379.2562197
748;7.4771;8.846052252
749;507.3394;496.8697333
750;151.2844;154.2336378
751;273.3945;277.04404
752;56.91444;63.51493502
753;186.9266;184.0904176
754;280.1376;272.3002452
755;285.7798;288.4298563
756;31.6055;34.12938548
757;306.4679;308.8883111
758;216.37763;246.7961531
759;350.9174;352.1691313
760;11.6055;14.79936554
761;178.17492;192.0228074
762;71.5138;68.47853124
763;211.2385;202.7991712
764;130.2505;130.4482155
765;114.73987;115.1457974
766;516.9725;494.8037486
767;174.4037;174.2269102
768;327.4567;325.3808521
769;236.99416;219.2575275
770;42.4312;42.79699825
771;2.0642;3.453422026
772;15.2294;16.76223178
773;34.4495;33.90194454
774;285.93454;266.575541
775;6.8807;9.620580606
776;456.422;461.1036103
777;184.7706;190.6290001
778;101.6514;97.45866782
779;7.14962;6.420124382
780;205.0459;202.7245506
781;130.9633;121.4140351
782;334.4037;329.0604866
783;108.8532;104.5422918
784;43.27373;49.43314839
785;207.156;198.1532666
786;18.25026;17.5233632
787;501.3761;507.6118178
788;188.4862;180.2948641
789;402.7523;406.0930481
790;154.3578;149.3439069
791;247.3394;243.8839479
792;218.0734;215.7189863
793;17.34104;16.78387906
794;416.055;411.6530835
795;319.94224;297.562747
796;50.6881;50.24943672
797;209.3578;205.9860564
798;21.48367;26.17519666
799;48.6697;46.86818687
800;23.4404;25.71433529
801;250;254.4073895
802;6.20885;8.097064693
803;40.6422;45.21396786
804;292.6147;292.1006479
805;284.7248;275.4470818
806;310.5505;307.3128971
807;46.4679;44.08697686
808;432.1101;417.0197159
809;225.2752;229.7644579
810;183.9908;191.0456002
811;183.945;193.4191246
812;272.0642;248.5837479
813;13.7615;14.75411588
814;241.1468;235.2369017
815;200.0459;194.5751018
816;398.58891;408.6658518
817;4.7706;4.733114022
818;383.04433;386.2065803
819;435.2601;420.2372356
820;89.2756;91.32915383
821;184.0367;194.0949588
822;95.367;94.73472288
823;20.367;19.89315451
824;193.8073;194.8012905
825;24.1743;26.00401786
826;166.8807;158.3723332
827;75.5046;76.97704472
828;148.8991;148.9191223
829;145.7339;145.3595937
830;254.4495;246.208091
831;39.2202;38.04914252
832;427.64934;421.255421
833;527.9816;523.618684
834;146.05016;149.5471675
835;130.5963;133.3687208
836;275.3211;259.3478223
837;10.6881;14.74078757
838;93.9908;91.13432379
839;64.16182;65.92924003
840;240.94419;240.7719436
841;452.2936;456.4911267
842;12.2477;14.27554928
843;39.5872;40.08298993
844;466.18501;490.5888909
845;240.0752;240.4592598
846;365.22164;380.8132703
847;95.39042;92.76489764
848;306.4679;304.8689817
849;256.9725;247.7993534
850;405.9633;400.0997483
851;3.6697;8.708467948
852;49.633;52.00183012
853;348.1651;345.993199
854;226.3303;230.3024659
855;320.6962;318.2046577
856;302.9816;300.5937189
857;62.93508;69.91969032
858;308.46657;301.9539431
859;55.2294;58.63960618
860;376.1468;377.9261271
861;372.0183;363.6842076
862;0.9633;2.371921681
863;305.17407;328.3877951
864;249.38847;250.2990723
865;44.8165;42.83508608
866;12.7982;15.92230511
867;474.66286;489.3744187
868;325.2294;326.8494671
869;142.844;152.8830475
870;298.45858;296.6407182
871;433.0275;435.6863326
872;439.9083;441.0268751
873;212.4771;217.6194284
874;122.156;121.0012936
875;53.8532;56.72914727
876;337.6147;345.3853748
877;130.57389;119.2970004
878;196.33918;208.6700761
879;398.6238;387.2732023
880;122.9817;120.7497571
881;31.21385;33.90507734
882;283.16086;296.5504925
883;401.8349;396.7317843
884;113.6697;113.1260744
885;417.4312;415.1841652
886;122.7064;117.1353697
887;287.67637;277.8048882
888;191.8349;193.9777105
889;170.9633;161.305187
890;363.3027;368.5285609
891;296.43541;290.628606
892;340.8257;333.9488577
893;1.5138;6.397064167
894;440.367;433.20824
895;215.0917;206.8920202
896;112.7064;112.7928367
897;307.3853;301.3195657
898;489.9083;476.7433495
899;399.0826;404.9272719
900;255.5046;264.4136941
901;308.5321;325.3380819
902;38.4862;42.35274158
903;297.6605;322.7708125
904;56.0694;55.47114853
905;227.6493;235.812669
906;42.7746;41.02877212
907;161.7534;164.6902576
908;45.8257;46.86870373
909;100.48172;106.1185892
910;161.0092;158.1005639
911;366.055;351.5902057
912;16.9266;17.01822942
913;17.8227;19.86148272
914;238.3945;234.4972897
915;120.50806;111.0697214
916;294.5413;285.7049807
917;51.3303;59.98303721
918;28.5321;27.32713899
919;316.37771;331.1627289
920;429.3578;428.3027176
921;306.789;298.5077926
922;266.08869;258.4427776
923;294.2661;285.9015945
924;336.99424;318.6791369
925;24.7706;32.74483743
926;97.2018;97.61151685
927;74.0367;73.42407376
928;353.1792;332.4009994
929;23.1193;21.1463545
930;300.7798;297.804814
931;487.156;479.9695746
932;303.8073;305.7025161
933;111.8349;108.6067001
934;62.0642;61.58852992
935;488.9908;423.7349168
936;155.03287;141.8457633
937;33.4404;30.19539029
938;146.1927;142.8001572
939;455.9633;454.0085667
940;152.3853;155.6542038
941;391.53332;401.4491762
942;82.5229;84.09287266
943;383.0275;373.5650779
944;357.7982;342.5803595
945;41.9725;44.47797794
946;192.6605;187.4674933
947;65.70334;67.19437856
948;6.6972;8.836759114
949;300.4128;292.7753913
950;48.5321;48.50831371
951;306.3761;311.3669049
952;438.0734;444.1094948
953;437.156;438.8722156
954;526.1468;515.1637912
955;309.4495;315.2893029
956;220.5046;227.6004878
957;223.3486;227.4381127
958;107.0328;111.8295789
959;209.3132;195.8616034
960;394.0367;388.6177179
961;237.28321;229.8765184
962;119.2202;111.938077
963;366.055;369.6239491
964;212.0424;202.9721657
965;491.62746;494.4805285
966;293.1193;282.1490351
967;276.422;273.7700895
968;344.9541;338.2313635
969;31.9725;31.79303144
970;377.5229;385.559339
971;26.8349;25.3035631
972;142.7982;136.2574545
973;0.67439;1.658345171
974;6.2385;8.866190074
975;359.1743;380.6727044
976;306.6055;308.2253088
977;393.1193;393.3584185
978;383.945;382.3140426
979;245.0459;245.5299503
980;401.8349;399.9092652
981;243.8991;238.2796569
982;15.8257;19.6547596
983;149.6789;145.2364262
984;424.7706;433.5063001
985;403.211;397.3236152
986;330.44311;354.7451769
987;57.4771;60.42807637
988;341.2844;338.4755004
989;83.1193;130.5664707
990;366.055;362.5511355
991;41.8807;42.0979265
992;70.9633;75.28868242
993;198.578;201.9748994
994;404.3273;403.0389941
995;33.62236;35.60512253
996;381.4066;347.0083777
997;369.2661;359.846878
998;241.6972;241.3787755
999;150.5505;152.3171034
1000;72.5688;68.06406145
1001;64.54716;70.68072137
1002;330.2752;335.4731767
1003;333.4862;341.8214064
1004;21.0092;17.05710567
1005;8.7615;8.308313894
1006;17.7064;17.23757141
1007;161.4679;163.7378229
1008;16.1927;16.17592939
1009;77.8899;73.67179153
1010;212.4312;212.8735479
1011;27.36027;24.65570509
1012;53.7156;56.29467728
1013;5.9633;9.46835015
1014;484.4037;503.4644351
1015;31.9846;30.01409365
1016;372.0183;363.8110136
1017;410.59734;413.4276088
1018;13.3028;11.98683156
1019;454.5872;452.8801022
1020;83.4862;84.5883623
1021;405.5046;415.3644262
1022;16.7431;15.34707108
1023;214.9083;205.5680501
1024;363.3027;368.0264184
1025;1.31705;1.347733826
1026;409.1743;404.8436181
1027;202.9816;203.2207948
1028;345.4128;343.8754877
1029;111.8807;109.879931
1030;7.156;8.884883973
1031;23.12134;23.38398323
1032;17.43734;17.18959046
1033;178.08089;189.3259595
1034;18.49708;23.87434114
1035;16.4679;17.00227393
1036;114.3119;113.523169
1037;258.32546;257.759278
1038;304.0367;300.2579121
1039;256.4679;258.8863393
1040;136.41614;144.2069557
1041;157.9358;162.9087717
1042;358.7156;363.0198679
1043;12.3394;14.24680492
1044;7.3853;11.55339595
1045;31.1468;37.0349893
1046;222.1101;210.2524782
1047;12.52403;5.326885635
1048;140.7339;135.0678666
1049;13.1651;15.00060272
1050;5.2752;3.380080823
1051;272.6605;265.0484723
1052;75.7798;82.49869567
1053;32.5688;31.72827882
1054;78.4862;69.95604477
1055;325.2294;325.3683593
1056;226.7431;223.2092703
1057;224.5413;232.1279484
1058;47.5229;51.21499624
1059;142.9358;147.5370793
1060;422.9358;412.0076385
1061;361.4679;362.194869
1062;289.30634;303.516465
1063;104.4037;106.2110881
1064;192.4312;191.6182086
1065;1.789;4.192802422
1066;523.8532;520.0349155
1067;246.1927;239.1657095
1068;124.0828;142.5940542
1069;268.4404;266.9084265
1070;265.6422;250.6079426
1071;180.99724;192.2414138
1072;10.3211;15.46584633
1073;398.6238;398.3650695
1074;516.055;507.7776429
1075;221.1468;224.665383
1076;7.3394;8.383347775
1077;103.5321;103.1749791
1078;215.0917;211.6119203
1079;337.6147;329.7534543
1080;467.8899;476.8628867
1081;140.2752;131.3146604
